STATION|NAMES, name, id, nbAntennas
STATION|KEYS, 0, 1, 0
STATION, POGO, 1, 13
STATION, HULA, 2, 7
STATION, COOK, 3, 12
STATION, INDI, 4, 2
STATION, BOSS, 5, 10
STATION, LION, 6, 9
STATION, GUAM, 7, 5
STATION, PIKE, 8, 6
STATION, REEF, 9, 1
STATION, HAWK, 10, 10
STATION, DICE, 11, 7
STATION, EVCF, 12, 10
STATION, SUN3, 13, 5

ALTERNATIVE|NAMES, taskName, stationId, startMin, duration, endMax
ALTERNATIVE, 343A, 6, 52860, 1009, 57660
ALTERNATIVE, 343A, 9, 52860, 1009, 57660
ALTERNATIVE, 343B, 6, 50220, 1162, 55020
ALTERNATIVE, 343B, 9, 50220, 1162, 55020
ALTERNATIVE, 344, 5, 50820, 1763, 53820
ALTERNATIVE, 344, 6, 50820, 1763, 53820
ALTERNATIVE, 344, 9, 50820, 1763, 53820
ALTERNATIVE, 344A, 5, 52680, 1029, 55680
ALTERNATIVE, 344A, 6, 52680, 1029, 55680
ALTERNATIVE, 344A, 9, 52680, 1029, 55680
ALTERNATIVE, 344B, 5, 53520, 1187, 56520
ALTERNATIVE, 344B, 6, 53520, 1187, 56520
ALTERNATIVE, 344B, 9, 53520, 1187, 56520
ALTERNATIVE, 345, 1, 49320, 1340, 52320
ALTERNATIVE, 345, 11, 49320, 1340, 52320
ALTERNATIVE, 345, 5, 49320, 1340, 51480
ALTERNATIVE, 345, 6, 49320, 1340, 52320
ALTERNATIVE, 345, 9, 49320, 1340, 52320
ALTERNATIVE, 345A, 1, 50760, 1673, 53760
ALTERNATIVE, 345A, 11, 50760, 1673, 53760
ALTERNATIVE, 345A, 5, 50760, 1673, 52920
ALTERNATIVE, 345A, 6, 50760, 1673, 53760
ALTERNATIVE, 345A, 9, 50760, 1673, 53760
ALTERNATIVE, 345B, 1, 52680, 1713, 55680
ALTERNATIVE, 345B, 11, 52680, 1713, 55680
ALTERNATIVE, 345B, 5, 52680, 1713, 54840
ALTERNATIVE, 345B, 6, 52680, 1713, 55680
ALTERNATIVE, 345B, 9, 52680, 1713, 55680
ALTERNATIVE, 346, 10, 52080, 651, 56880
ALTERNATIVE, 346, 6, 52080, 651, 56880
ALTERNATIVE, 346, 9, 52080, 651, 56880
ALTERNATIVE, 346A, 10, 52680, 906, 57480
ALTERNATIVE, 346A, 6, 52680, 906, 57480
ALTERNATIVE, 346A, 9, 52680, 906, 57480
ALTERNATIVE, 346B, 10, 54660, 916, 59460
ALTERNATIVE, 346B, 6, 54660, 916, 59460
ALTERNATIVE, 346B, 9, 54660, 916, 59460
ALTERNATIVE, 347, 2, 49980, 792, 54480
ALTERNATIVE, 347, 3, 49980, 792, 54480
ALTERNATIVE, 347, 5, 49980, 792, 54480
ALTERNATIVE, 347, 8, 49980, 792, 54480
ALTERNATIVE, 347A, 2, 50100, 1033, 54600
ALTERNATIVE, 347A, 3, 50100, 1033, 54600
ALTERNATIVE, 347A, 5, 50100, 1033, 54600
ALTERNATIVE, 347A, 8, 50100, 1033, 54600
ALTERNATIVE, 347B, 2, 51060, 955, 55560
ALTERNATIVE, 347B, 3, 51060, 955, 55560
ALTERNATIVE, 347B, 5, 51060, 955, 55560
ALTERNATIVE, 347B, 8, 51060, 955, 55560
ALTERNATIVE, 348, 10, 52680, 1133, 55980
ALTERNATIVE, 348, 6, 52680, 1133, 55980
ALTERNATIVE, 348, 9, 52680, 1133, 55980
ALTERNATIVE, 348A, 10, 53820, 1460, 57120
ALTERNATIVE, 348A, 6, 53820, 1460, 57120
ALTERNATIVE, 348A, 9, 53820, 1460, 57120
ALTERNATIVE, 348B, 10, 55680, 1208, 58980
ALTERNATIVE, 348B, 6, 55680, 1208, 58980
ALTERNATIVE, 348B, 9, 55680, 1208, 58980
ALTERNATIVE, 349, 2, 51000, 1296, 55500
ALTERNATIVE, 349, 3, 51000, 1296, 55500
ALTERNATIVE, 349, 10, 51000, 1296, 55500
ALTERNATIVE, 349, 5, 51000, 1296, 55500
ALTERNATIVE, 349, 8, 51000, 1296, 55500
ALTERNATIVE, 349A, 2, 51540, 1259, 56040
ALTERNATIVE, 349A, 3, 51540, 1259, 56040
ALTERNATIVE, 349A, 10, 51540, 1259, 56040
ALTERNATIVE, 349A, 5, 51540, 1259, 56040
ALTERNATIVE, 349A, 8, 51540, 1259, 56040
ALTERNATIVE, 349B, 2, 51540, 796, 56040
ALTERNATIVE, 349B, 3, 51540, 796, 56040
ALTERNATIVE, 349B, 10, 51540, 796, 56040
ALTERNATIVE, 349B, 5, 51540, 796, 56040
ALTERNATIVE, 349B, 8, 51540, 796, 56040
ALTERNATIVE, 350, 1, 52140, 969, 54840
ALTERNATIVE, 350, 3, 52140, 969, 54840
ALTERNATIVE, 350, 5, 52140, 969, 54840
ALTERNATIVE, 350, 6, 52140, 969, 54840
ALTERNATIVE, 350, 8, 52140, 969, 54840
ALTERNATIVE, 350A, 1, 54540, 981, 57240
ALTERNATIVE, 350A, 3, 54540, 981, 57240
ALTERNATIVE, 350A, 5, 54540, 981, 57240
ALTERNATIVE, 350A, 6, 54540, 981, 57240
ALTERNATIVE, 350A, 8, 54540, 981, 57240
ALTERNATIVE, 350B, 1, 52380, 1151, 55080
ALTERNATIVE, 350B, 3, 52380, 1151, 55080
ALTERNATIVE, 350B, 5, 52380, 1151, 55080
ALTERNATIVE, 350B, 6, 52380, 1151, 55080
ALTERNATIVE, 350B, 8, 52380, 1151, 55080
ALTERNATIVE, 351, 1, 51300, 1475, 56700
ALTERNATIVE, 351, 6, 51300, 1475, 56700
ALTERNATIVE, 351, 7, 51300, 1475, 55380
ALTERNATIVE, 351, 9, 51300, 1475, 56700
ALTERNATIVE, 351A, 1, 52080, 1438, 57480
ALTERNATIVE, 351A, 6, 52080, 1438, 57480
ALTERNATIVE, 351A, 7, 52080, 1438, 56160
ALTERNATIVE, 351A, 9, 52080, 1438, 57480
ALTERNATIVE, 351B, 1, 51900, 1098, 57300
ALTERNATIVE, 351B, 6, 51900, 1098, 57300
ALTERNATIVE, 351B, 7, 51900, 1098, 55980
ALTERNATIVE, 351B, 9, 51900, 1098, 57300
ALTERNATIVE, 352, 2, 54000, 1645, 59400
ALTERNATIVE, 352, 3, 54000, 1645, 59400
ALTERNATIVE, 352, 5, 54000, 1645, 59400
ALTERNATIVE, 352, 7, 54000, 1645, 59400
ALTERNATIVE, 352, 8, 54000, 1645, 59400
ALTERNATIVE, 352A, 2, 56640, 1785, 62040
ALTERNATIVE, 352A, 3, 56640, 1785, 62040
ALTERNATIVE, 352A, 5, 56640, 1785, 62040
ALTERNATIVE, 352A, 7, 56640, 1785, 62040
ALTERNATIVE, 352A, 8, 56640, 1785, 62040
ALTERNATIVE, 352B, 2, 55080, 948, 60480
ALTERNATIVE, 352B, 3, 55080, 948, 60480
ALTERNATIVE, 352B, 5, 55080, 948, 60480
ALTERNATIVE, 352B, 7, 55080, 948, 60480
ALTERNATIVE, 352B, 8, 55080, 948, 60480
ALTERNATIVE, 353, 1, 52740, 1308, 55740
ALTERNATIVE, 353, 13, 52740, 1308, 55740
ALTERNATIVE, 353, 5, 52740, 1308, 55740
ALTERNATIVE, 353, 6, 52740, 1308, 55740
ALTERNATIVE, 353, 8, 52740, 1308, 55740
ALTERNATIVE, 353A, 1, 52740, 1463, 55740
ALTERNATIVE, 353A, 13, 52740, 1463, 55740
ALTERNATIVE, 353A, 5, 52740, 1463, 55740
ALTERNATIVE, 353A, 6, 52740, 1463, 55740
ALTERNATIVE, 353A, 8, 52740, 1463, 55740
ALTERNATIVE, 353B, 1, 53700, 1365, 56700
ALTERNATIVE, 353B, 13, 53700, 1365, 56700
ALTERNATIVE, 353B, 5, 53700, 1365, 56700
ALTERNATIVE, 353B, 6, 53700, 1365, 56700
ALTERNATIVE, 353B, 8, 53700, 1365, 56700
ALTERNATIVE, 354, 10, 51600, 744, 56400
ALTERNATIVE, 354, 5, 51600, 744, 56400
ALTERNATIVE, 354, 6, 51600, 744, 56400
ALTERNATIVE, 354, 8, 51600, 744, 56400
ALTERNATIVE, 354A, 10, 52920, 960, 57720
ALTERNATIVE, 354A, 5, 52920, 960, 57720
ALTERNATIVE, 354A, 6, 52920, 960, 57720
ALTERNATIVE, 354A, 8, 52920, 960, 57720
ALTERNATIVE, 354B, 10, 52140, 717, 56940
ALTERNATIVE, 354B, 5, 52140, 717, 56940
ALTERNATIVE, 354B, 6, 52140, 717, 56940
ALTERNATIVE, 354B, 8, 52140, 717, 56940
ALTERNATIVE, 355, 2, 52860, 973, 59760
ALTERNATIVE, 355, 3, 52860, 973, 59760
ALTERNATIVE, 355, 7, 52860, 973, 59760
ALTERNATIVE, 355, 8, 52860, 973, 59760
ALTERNATIVE, 355A, 2, 54240, 827, 61140
ALTERNATIVE, 355A, 3, 54240, 827, 61140
ALTERNATIVE, 355A, 7, 54240, 827, 61140
ALTERNATIVE, 355A, 8, 54240, 827, 61140
ALTERNATIVE, 355B, 2, 54540, 753, 61440
ALTERNATIVE, 355B, 3, 54540, 753, 61440
ALTERNATIVE, 355B, 7, 54540, 753, 61440
ALTERNATIVE, 355B, 8, 54540, 753, 61440
ALTERNATIVE, 356, 2, 54360, 1148, 58860
ALTERNATIVE, 356, 3, 54360, 1148, 58860
ALTERNATIVE, 356, 10, 54360, 1148, 58860
ALTERNATIVE, 356, 7, 54360, 1148, 58860
ALTERNATIVE, 356, 8, 54360, 1148, 58860
ALTERNATIVE, 356A, 2, 57720, 1342, 62220
ALTERNATIVE, 356A, 3, 57720, 1342, 62220
ALTERNATIVE, 356A, 10, 57720, 1342, 62220
ALTERNATIVE, 356A, 7, 57720, 1342, 62220
ALTERNATIVE, 356A, 8, 57720, 1342, 62220
ALTERNATIVE, 356B, 2, 57480, 1359, 61980
ALTERNATIVE, 356B, 3, 57480, 1359, 61980
ALTERNATIVE, 356B, 10, 57480, 1359, 61980
ALTERNATIVE, 356B, 7, 57480, 1359, 61980
ALTERNATIVE, 356B, 8, 57480, 1359, 61980
ALTERNATIVE, 357, 3, 52800, 1113, 57600
ALTERNATIVE, 357, 5, 52800, 1113, 57600
ALTERNATIVE, 357, 6, 52800, 1113, 57600
ALTERNATIVE, 357, 8, 52800, 1113, 57600
ALTERNATIVE, 357A, 3, 56280, 975, 61080
ALTERNATIVE, 357A, 5, 56280, 975, 61080
ALTERNATIVE, 357A, 6, 56280, 975, 61080
ALTERNATIVE, 357A, 8, 56280, 975, 61080
ALTERNATIVE, 357B, 3, 55260, 839, 60060
ALTERNATIVE, 357B, 5, 55260, 839, 60060
ALTERNATIVE, 357B, 6, 55260, 839, 60060
ALTERNATIVE, 357B, 8, 55260, 839, 60060
ALTERNATIVE, 358, 3, 51960, 2075, 54900
ALTERNATIVE, 358, 5, 51960, 2075, 55860
ALTERNATIVE, 358, 8, 51960, 2075, 55860
ALTERNATIVE, 358A, 3, 52080, 2066, 55020
ALTERNATIVE, 358A, 5, 52080, 2066, 55980
ALTERNATIVE, 358A, 8, 52080, 2066, 55980
ALTERNATIVE, 358B, 3, 52020, 2091, 54960
ALTERNATIVE, 358B, 5, 52020, 2091, 55920
ALTERNATIVE, 358B, 8, 52020, 2091, 55920
ALTERNATIVE, 359, 6, 52800, 1175, 59700
ALTERNATIVE, 359, 7, 52800, 1175, 59700
ALTERNATIVE, 359, 9, 52800, 1175, 59700
ALTERNATIVE, 359A, 6, 54060, 944, 60960
ALTERNATIVE, 359A, 7, 54060, 944, 60960
ALTERNATIVE, 359A, 9, 54060, 944, 60960
ALTERNATIVE, 359B, 6, 53880, 1029, 60780
ALTERNATIVE, 359B, 7, 53880, 1029, 60780
ALTERNATIVE, 359B, 9, 53880, 1029, 60780
ALTERNATIVE, 360, 2, 54960, 863, 61860
ALTERNATIVE, 360, 7, 54960, 863, 61860
ALTERNATIVE, 360, 9, 54960, 863, 61860
ALTERNATIVE, 360A, 2, 57240, 1323, 64140
ALTERNATIVE, 360A, 7, 57240, 1323, 64140
ALTERNATIVE, 360A, 9, 57240, 1323, 64140
ALTERNATIVE, 360B, 2, 56340, 1037, 63240
ALTERNATIVE, 360B, 7, 56340, 1037, 63240
ALTERNATIVE, 360B, 9, 56340, 1037, 63240
ALTERNATIVE, 361, 1, 55800, 2112, 69300
ALTERNATIVE, 361, 2, 55800, 2112, 60720
ALTERNATIVE, 361, 3, 55800, 2112, 66420
ALTERNATIVE, 361, 5, 55800, 2112, 69300
ALTERNATIVE, 361, 6, 55800, 2112, 69300
ALTERNATIVE, 361, 8, 55800, 2112, 69300
ALTERNATIVE, 361A, 1, 57720, 2952, 71220
ALTERNATIVE, 361A, 2, 57720, 2952, 62640
ALTERNATIVE, 361A, 3, 57720, 2952, 68340
ALTERNATIVE, 361A, 5, 57720, 2952, 71220
ALTERNATIVE, 361A, 6, 57720, 2952, 71220
ALTERNATIVE, 361A, 8, 57720, 2952, 71220
ALTERNATIVE, 361B, 1, 56760, 2244, 70260
ALTERNATIVE, 361B, 2, 56760, 2244, 61680
ALTERNATIVE, 361B, 3, 56760, 2244, 67380
ALTERNATIVE, 361B, 5, 56760, 2244, 70260
ALTERNATIVE, 361B, 6, 56760, 2244, 70260
ALTERNATIVE, 361B, 8, 56760, 2244, 70260
ALTERNATIVE, 362, 2, 56400, 1221, 59400
ALTERNATIVE, 362, 3, 56400, 1221, 59400
ALTERNATIVE, 362, 11, 56400, 1221, 59400
ALTERNATIVE, 362, 13, 56400, 1221, 59400
ALTERNATIVE, 362, 7, 56400, 1221, 59400
ALTERNATIVE, 362, 8, 56400, 1221, 59400
ALTERNATIVE, 362A, 2, 57540, 1772, 60540
ALTERNATIVE, 362A, 3, 57540, 1772, 60540
ALTERNATIVE, 362A, 11, 57540, 1772, 60540
ALTERNATIVE, 362A, 13, 57540, 1772, 60540
ALTERNATIVE, 362A, 7, 57540, 1772, 60540
ALTERNATIVE, 362A, 8, 57540, 1772, 60540
ALTERNATIVE, 362B, 2, 57060, 1157, 60060
ALTERNATIVE, 362B, 3, 57060, 1157, 60060
ALTERNATIVE, 362B, 11, 57060, 1157, 60060
ALTERNATIVE, 362B, 13, 57060, 1157, 60060
ALTERNATIVE, 362B, 7, 57060, 1157, 60060
ALTERNATIVE, 362B, 8, 57060, 1157, 60060
ALTERNATIVE, 363, 2, 55680, 2062, 59880
ALTERNATIVE, 363, 3, 55680, 2062, 59880
ALTERNATIVE, 363, 8, 55980, 2062, 59880
ALTERNATIVE, 363A, 2, 56040, 1604, 60240
ALTERNATIVE, 363A, 3, 56040, 1604, 60240
ALTERNATIVE, 363A, 8, 56340, 1604, 60240
ALTERNATIVE, 363B, 2, 58140, 2043, 62340
ALTERNATIVE, 363B, 3, 58140, 2043, 62340
ALTERNATIVE, 363B, 8, 58440, 2043, 62340
ALTERNATIVE, 364, 5, 55680, 886, 60180
ALTERNATIVE, 364, 6, 55680, 886, 60180
ALTERNATIVE, 364A, 5, 58620, 1278, 63120
ALTERNATIVE, 364A, 6, 58620, 1278, 63120
ALTERNATIVE, 364B, 5, 56280, 1236, 60780
ALTERNATIVE, 364B, 6, 56280, 1236, 60780
ALTERNATIVE, 365, 2, 56700, 1660, 58800
ALTERNATIVE, 365, 3, 56700, 1660, 58800
ALTERNATIVE, 365, 7, 56700, 1660, 58800
ALTERNATIVE, 365A, 2, 57960, 1827, 60060
ALTERNATIVE, 365A, 3, 57960, 1827, 60060
ALTERNATIVE, 365A, 7, 57960, 1827, 60060
ALTERNATIVE, 365B, 2, 57660, 1376, 59760
ALTERNATIVE, 365B, 3, 57660, 1376, 59760
ALTERNATIVE, 365B, 7, 57660, 1376, 59760
ALTERNATIVE, 366, 2, 57300, 1417, 60600
ALTERNATIVE, 366, 7, 57300, 1417, 60600
ALTERNATIVE, 366, 9, 57300, 1417, 60600
ALTERNATIVE, 366A, 2, 58860, 1581, 62160
ALTERNATIVE, 366A, 7, 58860, 1581, 62160
ALTERNATIVE, 366A, 9, 58860, 1581, 62160
ALTERNATIVE, 366B, 2, 59520, 1527, 62820
ALTERNATIVE, 366B, 7, 59520, 1527, 62820
ALTERNATIVE, 366B, 9, 59520, 1527, 62820
ALTERNATIVE, 367, 10, 56040, 1051, 59340
ALTERNATIVE, 367, 6, 56040, 1051, 59340
ALTERNATIVE, 367, 9, 56040, 1051, 59340
ALTERNATIVE, 367A, 10, 58020, 1231, 61320
ALTERNATIVE, 367A, 6, 58020, 1231, 61320
ALTERNATIVE, 367A, 9, 58020, 1231, 61320
ALTERNATIVE, 367B, 10, 59520, 896, 62820
ALTERNATIVE, 367B, 6, 59520, 896, 62820
ALTERNATIVE, 367B, 9, 59520, 896, 62820
ALTERNATIVE, 368, 1, 58560, 1876, 72060
ALTERNATIVE, 368, 2, 58560, 1876, 72060
ALTERNATIVE, 368, 3, 58560, 1876, 72060
ALTERNATIVE, 368, 5, 58680, 1876, 72060
ALTERNATIVE, 368, 6, 61980, 1876, 72060
ALTERNATIVE, 368, 7, 58560, 1876, 65640
ALTERNATIVE, 368, 8, 58560, 1876, 72060
ALTERNATIVE, 368A, 1, 61860, 2634, 75360
ALTERNATIVE, 368A, 2, 61860, 2634, 75360
ALTERNATIVE, 368A, 3, 61860, 2634, 75360
ALTERNATIVE, 368A, 5, 61980, 2634, 75360
ALTERNATIVE, 368A, 6, 65280, 2634, 75360
ALTERNATIVE, 368A, 7, 61860, 2634, 68940
ALTERNATIVE, 368A, 8, 61860, 2634, 75360
ALTERNATIVE, 368B, 1, 61380, 2374, 74880
ALTERNATIVE, 368B, 2, 61380, 2374, 74880
ALTERNATIVE, 368B, 3, 61380, 2374, 74880
ALTERNATIVE, 368B, 5, 61500, 2374, 74880
ALTERNATIVE, 368B, 6, 64800, 2374, 74880
ALTERNATIVE, 368B, 7, 61380, 2374, 68460
ALTERNATIVE, 368B, 8, 61380, 2374, 74880
ALTERNATIVE, 369, 5, 58500, 1566, 60600
ALTERNATIVE, 369, 6, 58500, 1566, 60600
ALTERNATIVE, 369, 9, 58500, 1566, 60600
ALTERNATIVE, 369A, 5, 61740, 2073, 63840
ALTERNATIVE, 369A, 6, 61740, 2073, 63840
ALTERNATIVE, 369A, 9, 61740, 2073, 63840
ALTERNATIVE, 369B, 5, 58860, 1134, 60960
ALTERNATIVE, 369B, 6, 58860, 1134, 60960
ALTERNATIVE, 369B, 9, 58860, 1134, 60960
ALTERNATIVE, 370, 1, 57120, 1406, 60120
ALTERNATIVE, 370, 3, 57120, 1406, 60120
ALTERNATIVE, 370, 5, 57120, 1406, 60120
ALTERNATIVE, 370, 6, 57120, 1406, 60120
ALTERNATIVE, 370, 8, 57120, 1406, 60120
ALTERNATIVE, 370A, 1, 59160, 1698, 62160
ALTERNATIVE, 370A, 3, 59160, 1698, 62160
ALTERNATIVE, 370A, 5, 59160, 1698, 62160
ALTERNATIVE, 370A, 6, 59160, 1698, 62160
ALTERNATIVE, 370A, 8, 59160, 1698, 62160
ALTERNATIVE, 370B, 1, 59700, 1206, 62700
ALTERNATIVE, 370B, 3, 59700, 1206, 62700
ALTERNATIVE, 370B, 5, 59700, 1206, 62700
ALTERNATIVE, 370B, 6, 59700, 1206, 62700
ALTERNATIVE, 370B, 8, 59700, 1206, 62700
ALTERNATIVE, 371, 6, 59520, 2449, 67620
ALTERNATIVE, 371, 9, 59520, 2449, 67620
ALTERNATIVE, 371A, 6, 61380, 2986, 69480
ALTERNATIVE, 371A, 9, 61380, 2986, 69480
ALTERNATIVE, 371B, 6, 61440, 4298, 69540
ALTERNATIVE, 371B, 9, 61440, 4298, 69540
ALTERNATIVE, 372, 6, 56460, 1365, 60060
ALTERNATIVE, 372, 9, 56460, 1365, 60060
ALTERNATIVE, 372A, 6, 57360, 1409, 60960
ALTERNATIVE, 372A, 9, 57360, 1409, 60960
ALTERNATIVE, 372B, 6, 59760, 962, 63360
ALTERNATIVE, 372B, 9, 59760, 962, 63360
ALTERNATIVE, 373, 1, 58740, 3312, 71640
ALTERNATIVE, 373, 2, 58140, 3312, 66840
ALTERNATIVE, 373, 3, 58140, 3312, 71640
ALTERNATIVE, 373, 5, 58140, 3312, 71640
ALTERNATIVE, 373, 6, 60600, 3312, 71640
ALTERNATIVE, 373, 8, 58140, 3312, 71640
ALTERNATIVE, 373A, 1, 62220, 1934, 75120
ALTERNATIVE, 373A, 2, 61620, 1934, 70320
ALTERNATIVE, 373A, 3, 61620, 1934, 75120
ALTERNATIVE, 373A, 5, 61620, 1934, 75120
ALTERNATIVE, 373A, 6, 64080, 1934, 75120
ALTERNATIVE, 373A, 8, 61620, 1934, 75120
ALTERNATIVE, 373B, 1, 60840, 1977, 73740
ALTERNATIVE, 373B, 2, 60240, 1977, 68940
ALTERNATIVE, 373B, 3, 60240, 1977, 73740
ALTERNATIVE, 373B, 5, 60240, 1977, 73740
ALTERNATIVE, 373B, 6, 62700, 1977, 73740
ALTERNATIVE, 373B, 8, 60240, 1977, 73740
ALTERNATIVE, 374, 2, 56760, 1020, 59760
ALTERNATIVE, 374, 3, 56760, 1020, 59760
ALTERNATIVE, 374, 11, 56760, 1020, 59760
ALTERNATIVE, 374, 13, 56760, 1020, 59760
ALTERNATIVE, 374, 7, 56760, 1020, 59760
ALTERNATIVE, 374, 8, 57060, 1020, 59760
ALTERNATIVE, 374A, 2, 58860, 1372, 61860
ALTERNATIVE, 374A, 3, 58860, 1372, 61860
ALTERNATIVE, 374A, 11, 58860, 1372, 61860
ALTERNATIVE, 374A, 13, 58860, 1372, 61860
ALTERNATIVE, 374A, 7, 58860, 1372, 61860
ALTERNATIVE, 374A, 8, 59160, 1372, 61860
ALTERNATIVE, 374B, 2, 59940, 1547, 62940
ALTERNATIVE, 374B, 3, 59940, 1547, 62940
ALTERNATIVE, 374B, 11, 59940, 1547, 62940
ALTERNATIVE, 374B, 13, 59940, 1547, 62940
ALTERNATIVE, 374B, 7, 59940, 1547, 62940
ALTERNATIVE, 374B, 8, 60240, 1547, 62940
ALTERNATIVE, 375, 10, 57180, 1128, 61680
ALTERNATIVE, 375, 6, 57180, 1128, 61680
ALTERNATIVE, 375, 7, 57180, 1128, 61680
ALTERNATIVE, 375, 9, 57180, 1128, 61680
ALTERNATIVE, 375A, 10, 57180, 1295, 61680
ALTERNATIVE, 375A, 6, 57180, 1295, 61680
ALTERNATIVE, 375A, 7, 57180, 1295, 61680
ALTERNATIVE, 375A, 9, 57180, 1295, 61680
ALTERNATIVE, 375B, 10, 58860, 1468, 63360
ALTERNATIVE, 375B, 6, 58860, 1468, 63360
ALTERNATIVE, 375B, 7, 58860, 1468, 63360
ALTERNATIVE, 375B, 9, 58860, 1468, 63360
ALTERNATIVE, 376, 10, 57000, 1457, 62700
ALTERNATIVE, 376, 6, 57000, 1457, 62700
ALTERNATIVE, 376, 7, 57000, 1457, 62700
ALTERNATIVE, 376, 9, 57000, 1457, 62700
ALTERNATIVE, 376A, 10, 59220, 1512, 64920
ALTERNATIVE, 376A, 6, 59220, 1512, 64920
ALTERNATIVE, 376A, 7, 59220, 1512, 64920
ALTERNATIVE, 376A, 9, 59220, 1512, 64920
ALTERNATIVE, 376B, 10, 58680, 1952, 64380
ALTERNATIVE, 376B, 6, 58680, 1952, 64380
ALTERNATIVE, 376B, 7, 58680, 1952, 64380
ALTERNATIVE, 376B, 9, 58680, 1952, 64380
ALTERNATIVE, 377, 7, 58380, 1559, 61680
ALTERNATIVE, 377, 9, 58380, 1559, 61680
ALTERNATIVE, 377A, 7, 60600, 1499, 63900
ALTERNATIVE, 377A, 9, 60600, 1499, 63900
ALTERNATIVE, 377B, 7, 58680, 1471, 61980
ALTERNATIVE, 377B, 9, 58680, 1471, 61980
ALTERNATIVE, 378, 3, 58920, 2055, 62820
ALTERNATIVE, 378, 5, 58920, 2055, 62820
ALTERNATIVE, 378, 6, 58920, 2055, 62820
ALTERNATIVE, 378, 8, 58920, 2055, 62820
ALTERNATIVE, 378A, 3, 62160, 1666, 66060
ALTERNATIVE, 378A, 5, 62160, 1666, 66060
ALTERNATIVE, 378A, 6, 62160, 1666, 66060
ALTERNATIVE, 378A, 8, 62160, 1666, 66060
ALTERNATIVE, 378B, 3, 60840, 1818, 64740
ALTERNATIVE, 378B, 5, 60840, 1818, 64740
ALTERNATIVE, 378B, 6, 60840, 1818, 64740
ALTERNATIVE, 378B, 8, 60840, 1818, 64740
ALTERNATIVE, 379, 1, 59340, 1067, 62640
ALTERNATIVE, 379, 3, 59340, 1067, 62640
ALTERNATIVE, 379, 5, 59340, 1067, 62640
ALTERNATIVE, 379, 6, 59340, 1067, 62640
ALTERNATIVE, 379, 8, 59340, 1067, 62640
ALTERNATIVE, 379A, 1, 60480, 1187, 63780
ALTERNATIVE, 379A, 3, 60480, 1187, 63780
ALTERNATIVE, 379A, 5, 60480, 1187, 63780
ALTERNATIVE, 379A, 6, 60480, 1187, 63780
ALTERNATIVE, 379A, 8, 60480, 1187, 63780
ALTERNATIVE, 379B, 1, 60000, 1178, 63300
ALTERNATIVE, 379B, 3, 60000, 1178, 63300
ALTERNATIVE, 379B, 5, 60000, 1178, 63300
ALTERNATIVE, 379B, 6, 60000, 1178, 63300
ALTERNATIVE, 379B, 8, 60000, 1178, 63300
ALTERNATIVE, 380, 2, 60900, 1081, 63000
ALTERNATIVE, 380, 3, 60900, 1081, 63000
ALTERNATIVE, 380, 5, 60900, 1081, 63000
ALTERNATIVE, 380, 8, 60900, 1081, 63000
ALTERNATIVE, 380A, 2, 64380, 1302, 66480
ALTERNATIVE, 380A, 3, 64380, 1302, 66480
ALTERNATIVE, 380A, 5, 64380, 1302, 66480
ALTERNATIVE, 380A, 8, 64380, 1302, 66480
ALTERNATIVE, 380B, 2, 61800, 1104, 63900
ALTERNATIVE, 380B, 3, 61800, 1104, 63900
ALTERNATIVE, 380B, 5, 61800, 1104, 63900
ALTERNATIVE, 380B, 8, 61800, 1104, 63900
ALTERNATIVE, 381, 11, 58140, 1516, 59940
ALTERNATIVE, 381, 7, 58140, 1516, 59940
ALTERNATIVE, 381, 9, 58140, 1516, 59940
ALTERNATIVE, 381A, 11, 59640, 1370, 61440
ALTERNATIVE, 381A, 7, 59640, 1370, 61440
ALTERNATIVE, 381A, 9, 59640, 1370, 61440
ALTERNATIVE, 381B, 11, 59880, 1132, 61680
ALTERNATIVE, 381B, 7, 59880, 1132, 61680
ALTERNATIVE, 381B, 9, 59880, 1132, 61680
ALTERNATIVE, 382, 2, 60900, 1443, 63600
ALTERNATIVE, 382, 3, 60900, 1443, 63600
ALTERNATIVE, 382, 7, 60900, 1443, 63600
ALTERNATIVE, 382A, 2, 62760, 966, 65460
ALTERNATIVE, 382A, 3, 62760, 966, 65460
ALTERNATIVE, 382A, 7, 62760, 966, 65460
ALTERNATIVE, 382B, 2, 62520, 958, 65220
ALTERNATIVE, 382B, 3, 62520, 958, 65220
ALTERNATIVE, 382B, 7, 62520, 958, 65220
ALTERNATIVE, 383, 5, 61500, 1203, 68400
ALTERNATIVE, 383, 6, 61500, 1203, 68400
ALTERNATIVE, 383, 8, 61500, 1203, 68400
ALTERNATIVE, 383A, 5, 61620, 1223, 68520
ALTERNATIVE, 383A, 6, 61620, 1223, 68520
ALTERNATIVE, 383A, 8, 61620, 1223, 68520
ALTERNATIVE, 383B, 5, 64260, 1018, 71160
ALTERNATIVE, 383B, 6, 64260, 1018, 71160
ALTERNATIVE, 383B, 8, 64260, 1018, 71160
ALTERNATIVE, 384, 1, 60660, 1112, 62760
ALTERNATIVE, 384, 3, 60660, 1112, 62760
ALTERNATIVE, 384, 11, 60660, 1112, 62760
ALTERNATIVE, 384, 13, 60660, 1112, 62760
ALTERNATIVE, 384, 5, 60660, 1112, 62760
ALTERNATIVE, 384, 6, 60660, 1112, 62760
ALTERNATIVE, 384, 8, 60660, 1112, 62760
